filename,relative_path,class,split
colonca1.jpeg,colon_aca/colonca1.jpeg,colon_aca,train
colonca10.jpeg,colon_aca/colonca10.jpeg,colon_aca,train
colonca100.jpeg,colon_aca/colonca100.jpeg,colon_aca,train
colonca1002.jpeg,colon_aca/colonca1002.jpeg,colon_aca,train
colonca1003.jpeg,colon_aca/colonca1003.jpeg,colon_aca,train
colonca1004.jpeg,colon_aca/colonca1004.jpeg,colon_aca,train
colonca1005.jpeg,colon_aca/colonca1005.jpeg,colon_aca,train
colonca1007.jpeg,colon_aca/colonca1007.jpeg,colon_aca,train
colonca1008.jpeg,colon_aca/colonca1008.jpeg,colon_aca,train
colonca1009.jpeg,colon_aca/colonca1009.jpeg,colon_aca,train
colonca1010.jpeg,colon_aca/colonca1010.jpeg,colon_aca,train
colonca1011.jpeg,colon_aca/colonca1011.jpeg,colon_aca,train
colonca1012.jpeg,colon_aca/colonca1012.jpeg,colon_aca,train
colonca1014.jpeg,colon_aca/colonca1014.jpeg,colon_aca,train
colonca1015.jpeg,colon_aca/colonca1015.jpeg,colon_aca,train
colonca1016.jpeg,colon_aca/colonca1016.jpeg,colon_aca,train
colonca1018.jpeg,colon_aca/colonca1018.jpeg,colon_aca,train
colonca1019.jpeg,colon_aca/colonca1019.jpeg,colon_aca,train
colonca102.jpeg,colon_aca/colonca102.jpeg,colon_aca,train
colonca1020.jpeg,colon_aca/colonca1020.jpeg,colon_aca,train
colonca1022.jpeg,colon_aca/colonca1022.jpeg,colon_aca,train
colonca1023.jpeg,colon_aca/colonca1023.jpeg,colon_aca,train
colonca1025.jpeg,colon_aca/colonca1025.jpeg,colon_aca,train
colonca1026.jpeg,colon_aca/colonca1026.jpeg,colon_aca,train
colonca1027.jpeg,colon_aca/colonca1027.jpeg,colon_aca,train
colonca1028.jpeg,colon_aca/colonca1028.jpeg,colon_aca,train
colonca1029.jpeg,colon_aca/colonca1029.jpeg,colon_aca,train
colonca103.jpeg,colon_aca/colonca103.jpeg,colon_aca,train
colonca1030.jpeg,colon_aca/colonca1030.jpeg,colon_aca,train
colonca1031.jpeg,colon_aca/colonca1031.jpeg,colon_aca,train
colonca1032.jpeg,colon_aca/colonca1032.jpeg,colon_aca,train
colonca1033.jpeg,colon_aca/colonca1033.jpeg,colon_aca,train
colonca1034.jpeg,colon_aca/colonca1034.jpeg,colon_aca,train
colonca1035.jpeg,colon_aca/colonca1035.jpeg,colon_aca,train
colonca1036.jpeg,colon_aca/colonca1036.jpeg,colon_aca,train
colonca1037.jpeg,colon_aca/colonca1037.jpeg,colon_aca,train
colonca1038.jpeg,colon_aca/colonca1038.jpeg,colon_aca,train
colonca104.jpeg,colon_aca/colonca104.jpeg,colon_aca,train
colonca1040.jpeg,colon_aca/colonca1040.jpeg,colon_aca,train
colonca1042.jpeg,colon_aca/colonca1042.jpeg,colon_aca,train
colonca1043.jpeg,colon_aca/colonca1043.jpeg,colon_aca,train
colonca1044.jpeg,colon_aca/colonca1044.jpeg,colon_aca,train
colonca1045.jpeg,colon_aca/colonca1045.jpeg,colon_aca,train
colonca1047.jpeg,colon_aca/colonca1047.jpeg,colon_aca,train
colonca1048.jpeg,colon_aca/colonca1048.jpeg,colon_aca,train
colonca1049.jpeg,colon_aca/colonca1049.jpeg,colon_aca,train
colonca105.jpeg,colon_aca/colonca105.jpeg,colon_aca,train
colonca1051.jpeg,colon_aca/colonca1051.jpeg,colon_aca,train
colonca1052.jpeg,colon_aca/colonca1052.jpeg,colon_aca,train
colonca1053.jpeg,colon_aca/colonca1053.jpeg,colon_aca,train
colonca1055.jpeg,colon_aca/colonca1055.jpeg,colon_aca,train
colonca1057.jpeg,colon_aca/colonca1057.jpeg,colon_aca,train
colonca1058.jpeg,colon_aca/colonca1058.jpeg,colon_aca,train
colonca1059.jpeg,colon_aca/colonca1059.jpeg,colon_aca,train
colonca106.jpeg,colon_aca/colonca106.jpeg,colon_aca,train
colonca1060.jpeg,colon_aca/colonca1060.jpeg,colon_aca,train
